data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,output
4,280,G,14.78018611,1710,0,9.73880503,0,F,p,83.44097253
3,208,D,25.44444733,2476,0,6.648868361,1,F,p,74.54887096
8,113,B,16.19120517,1641,0,3.901006535,2,F,p,49.47309119
1,142,D,23.00680486,2110,0,9.665460116,1,F,p,60.17158449
9,215,E,23.9919027,1397,0,6.047094967,0,F,p,80.0398074
9,269,C,29.06004418,1575,0,2.40887803,0,F,p,91.76291779
9,244,F,15.37473108,2172,0,5.068883048,2,F,p,77.10614102
5,249,F,17.39048239,2617,0,0.904870838,2,F,p,71.75630499
8,189,A,10.42514565,2618,0,7.830676151,2,F,p,63.41330724
6,165,H,10.44620838,2199,0,2.034161128,0,F,p,50.83574867
8,287,E,23.49574686,2807,0,5.336011525,0,F,p,92.2821837
2,168,B,20.55999226,1066,0,4.330953041,2,F,p,58.83494608
6,259,F,21.49180311,2038,0,3.226243811,0,F,p,80.76886661
3,152,D,23.89531105,1832,0,7.327018445,0,F,p,62.63279839
9,137,F,22.18970178,2078,0,7.508305973,0,F,p,64.27903757
2,298,F,15.9587033,2251,0,1.749028907,1,F,p,78.11186188
7,229,H,28.92614934,1898,0,9.254582956,0,F,p,88.48811736
6,135,G,20.83073826,2068,0,7.085185087,1,F,p,59.23284952
8,218,C,25.1891978,1079,0,3.875887272,2,F,p,78.54616529
5,270,A,26.93553007,1808,0,8.40344821,0,F,p,92.04542527
4,100,A,17.49542666,2117,0,5.559948005,0,F,p,45.705832
0,275,H,19.02940947,2026,0,1.559359115,1,F,p,74.08582764
2,255,H,27.76298541,2939,0,3.161806107,2,F,p,81.54849298
0,268,F,23.42186884,2069,0,9.915871718,0,F,p,84.99555367
0,213,E,19.35926952,1877,0,7.46595967,1,F,p,67.88930224
5,105,F,21.08232886,1830,0,5.693425436,0,F,p,51.06752141
9,207,A,16.91492565,1405,0,1.101080554,0,F,p,67.12451364
8,110,G,15.73827017,2432,0,2.000859787,0,F,p,46.56530294
3,157,A,20.81653227,2793,0,9.947483901,2,F,p,63.48236294
0,204,D,26.94161723,1739,0,8.679379921,1,F,p,74.12683543
5,173,A,12.40062115,2740,0,8.573330821,2,F,p,59.73388986
5,187,A,16.85522833,1076,0,0.776418958,0,F,p,58.74612446
1,165,B,26.7743613,1494,0,6.038516107,1,F,p,64.53544128
2,106,D,13.5689882,1538,0,4.712827665,2,F,p,40.52491704
2,218,G,28.95763954,2601,0,6.513221346,2,F,p,78.57509693
2,186,G,27.0449125,2334,0,4.404493439,1,F,p,68.34491469
3,179,H,18.73681722,1211,0,6.591287409,1,F,p,62.65442291
1,104,H,14.43623093,2041,0,0.816561651,1,F,p,36.00916948
4,143,C,17.55263603,1421,0,0.28944771,2,F,p,49.08682014
3,144,D,17.91697114,2865,0,3.227224746,2,F,p,51.55249877
9,190,B,22.04028427,1092,0,4.340066232,0,F,p,71.57632207
5,173,B,17.99156879,2321,0,8.517127128,1,F,p,64.70953904
9,142,D,10.00292194,1751,0,7.941299688,2,F,p,54.74392944
8,149,C,20.4175861,2883,0,1.018116357,0,F,p,57.59394385
1,184,G,13.02759855,1521,0,7.861123305,2,F,p,57.785962
8,134,H,26.0108091,2450,0,8.897634712,1,F,p,67.5073629
7,171,H,12.51168553,1183,0,1.952286235,1,F,p,54.81280321
4,118,H,25.57850429,2610,0,9.007096753,1,F,p,60.02775061
3,138,G,26.80229539,2067,0,9.15457038,2,F,p,64.27663623
0,194,E,12.85954642,1612,0,3.187515553,1,F,p,53.96110733
4,182,H,21.22416902,2440,0,6.653897969,0,F,p,66.55565009
4,202,B,17.35085914,2045,0,1.819135035,0,F,p,62.23490826
4,145,F,29.79926588,2002,0,0.034887756,0,F,p,60.25422705
8,275,A,17.79069085,1264,0,4.330816323,0,F,p,83.74243809
2,130,D,29.23629142,1121,0,2.159875344,0,F,p,56.87253762
8,136,B,12.33071105,1792,0,6.449256479,0,F,p,53.14689642
3,226,E,15.26449754,2970,0,8.802112163,0,F,p,71.14015995
4,166,G,27.23572159,2124,0,8.682685331,1,F,p,70.79483477
9,241,F,23.15803648,1347,0,6.255984635,0,F,p,84.69821747
4,207,B,20.59661624,1672,0,4.827375295,2,F,p,69.16432991
6,149,E,18.03312041,1479,0,9.056612841,0,F,p,61.48642121
7,112,F,21.87760524,2575,0,8.533025566,1,F,p,58.02287029
0,178,D,28.98218591,1162,0,8.706112093,2,F,p,70.79007941
5,129,H,19.64045145,2010,0,1.36365239,1,F,p,50.24005869
1,170,G,19.82420534,2566,0,0.752127307,2,F,p,53.99391211
0,116,D,26.65561412,1769,0,9.211910128,1,F,p,56.80196284
5,117,A,19.75228696,1386,0,7.078285981,0,F,p,53.65534424
4,165,D,12.17051591,2853,0,8.545572401,2,F,p,56.89903672
4,273,A,24.91010152,2512,0,6.786033228,0,F,p,88.20512459
6,223,F,13.40064908,1695,0,9.703060329,2,F,p,72.7636445
4,125,C,23.38220628,2178,0,0.584562891,0,F,p,51.02854855
1,166,H,11.6786883,2999,0,2.790014527,0,F,p,47.900834
6,210,G,20.18495177,1522,0,8.924471829,2,F,p,75.49092842
0,293,D,22.65436172,1922,0,5.639765067,1,F,p,85.02869061
0,143,F,24.84203417,2374,0,6.491182502,0,F,p,57.84901326
5,298,F,15.45741111,2488,0,5.852357022,0,F,p,84.76402702
6,104,F,27.34265046,2290,0,2.526411027,1,F,p,54.33479644
9,254,A,25.46618601,2811,0,4.033614322,2,F,p,87.15318173
5,222,H,26.42310113,1116,0,8.919853003,1,F,p,82.50064402
9,185,H,11.47151777,2542,0,0.997690035,1,F,p,57.72205602
0,275,G,25.20694634,2343,0,5.434935647,0,F,p,83.52118735
9,133,F,21.8012916,1759,0,6.911826095,2,F,p,62.53298853
0,154,D,11.86996662,2441,0,1.561258282,0,F,p,43.44422824
0,105,G,20.1865274,2464,0,1.018143051,0,F,p,40.58601771
1,216,G,20.33401998,2079,0,0.7634962,0,F,p,63.66411419
0,293,G,26.08299654,2142,0,5.834993264,2,F,p,88.30969015
5,215,D,11.71645081,1195,0,8.152044505,1,F,p,67.09685024
2,196,A,10.89809906,1641,0,8.275852569,1,F,p,59.68414172
2,202,B,24.35942541,1086,0,2.171725994,2,F,p,66.89520887
1,121,D,26.03544389,2436,0,4.217498509,1,F,p,53.24939801
3,156,G,15.99261982,1090,0,7.254553618,1,F,p,56.24791146
2,117,G,29.00187374,2001,0,2.52716465,2,F,p,54.42885102
8,115,F,13.93192698,2323,0,2.618314228,1,F,p,46.55704851
3,258,H,28.8332058,2838,0,5.515477177,2,F,p,86.4653624
3,215,F,18.32391218,1943,0,8.809908414,0,F,p,71.70142937
6,279,G,24.20385691,1669,0,4.820426524,0,F,p,88.80389774
3,201,C,17.99841352,2220,0,5.336099074,1,F,p,65.13467125
1,231,G,21.86388821,2639,0,8.862875891,2,F,p,76.14037528
4,238,D,12.05260634,2347,0,0.308415057,1,F,p,63.15576077
4,113,E,21.61856452,2328,0,4.111428604,1,F,p,50.56813667
0,165,H,15.28608006,1121,0,9.674798388,1,F,p,56.83227044
9,117,D,16.77655141,2414,0,6.109942642,2,F,p,54.00883892
5,116,C,29.82018736,1238,0,6.997991647,0,F,p,62.43616027
4,242,D,19.23242532,1044,0,4.346187008,1,F,p,74.45536979
6,279,B,14.97419366,1137,0,8.298371058,1,F,p,83.97514535
2,168,E,25.90493615,2807,0,6.350836413,0,F,p,65.66527895
6,192,C,13.25144783,1295,0,2.415960452,2,F,p,59.1422635
9,250,H,25.78661745,1733,0,2.451396113,1,F,p,85.05935182
4,163,E,29.05752999,1974,0,7.520620538,2,F,p,70.67239753
3,186,G,29.39227949,2074,0,5.354354089,2,F,p,72.40740563
8,283,A,16.98354829,1782,0,9.118444547,0,F,p,89.40363801
5,187,F,27.45025023,2896,0,4.121764181,1,F,p,71.62698939
9,122,F,26.27416604,1632,0,5.351577173,1,F,p,62.79832661
0,232,D,26.15883499,2963,0,4.716023906,0,F,p,75.05897539
7,176,E,22.98481586,1875,0,9.23780025,1,F,p,72.52413453
0,186,C,19.51730404,1468,0,1.885287414,2,F,p,57.05086105
0,152,F,21.73627782,2973,0,7.787653109,1,F,p,58.15030314
0,187,H,17.32753152,2841,0,2.911461387,0,F,p,56.30623975
7,205,B,23.39556401,1178,0,7.800579123,0,F,p,77.25658673
0,184,A,28.15846775,2244,0,3.047664018,2,F,p,65.59028499
9,176,E,25.42252639,1586,0,6.464552222,2,F,p,73.94482597
0,147,A,11.23206202,2722,0,0.700125909,1,F,p,40.60898172
1,115,F,26.66956238,2072,0,4.723737011,2,F,p,53.12634315
6,108,A,25.96946592,1238,0,2.067129311,1,F,p,53.43964863
7,140,E,18.94924717,1892,0,8.884727646,2,F,p,61.3390501
3,251,C,27.66250941,1377,0,4.79268042,1,F,p,83.28893889
6,130,B,16.29441728,1054,0,2.212760747,0,F,p,49.2777363
7,104,B,27.78589698,2716,0,2.19000285,1,F,p,55.39731013
9,185,C,25.61032759,1453,0,1.613894899,0,F,p,71.06318973
5,110,E,27.13007506,1076,0,1.794947668,2,F,p,53.61201522
1,277,E,17.61249095,1051,0,3.571090775,1,F,p,76.22233263
2,104,H,17.25481574,2283,0,3.373953948,1,F,p,42.10328811
4,183,G,26.48434648,1996,0,5.243675166,0,F,p,70.079587
5,199,C,28.02666417,1955,0,8.880777861,1,F,p,79.30477561
6,218,G,10.29104461,1597,0,1.309446994,0,F,p,60.57138714
0,275,H,23.18498378,1547,0,2.062894651,0,F,p,78.32938005
6,133,A,21.08750515,1731,0,2.901756046,2,F,p,54.88051068
1,155,B,17.13525152,1478,0,6.635250511,2,F,p,54.45697688
1,260,H,13.47084289,2925,0,7.437428389,0,F,p,72.96118699
6,243,F,24.95254938,1615,0,1.292977461,0,F,p,78.7502719
8,154,A,25.73884097,1262,0,2.478428662,0,F,p,64.84338553
6,101,B,15.18145467,1871,0,6.262872994,2,F,p,46.52618219
4,260,C,14.00440491,1102,0,9.435642695,1,F,p,78.43960712
7,145,H,26.14930533,2008,0,0.799237807,2,F,p,60.7336126
1,254,A,25.36146979,1019,0,2.937082174,1,F,p,77.96240499
8,244,H,17.32681892,1960,0,3.836773321,0,F,p,76.63091034
7,264,C,16.17413466,2769,0,5.432520653,2,F,p,80.18924184
3,114,H,22.00840008,2555,0,5.312467448,0,F,p,51.32002752
5,134,H,28.2767456,1103,0,7.450446397,0,F,p,65.09951744
9,259,A,21.29310416,1961,0,1.586574403,0,F,p,81.95036815
8,188,D,21.70984472,1853,0,6.682776266,0,F,p,72.22163651
3,122,C,20.21431905,1529,0,4.325246983,2,F,p,50.31813413
2,266,E,10.70162589,2546,0,5.201565862,2,F,p,70.43302917
2,160,H,13.87942254,1447,0,8.556401781,1,F,p,55.44788207
5,242,F,24.29357226,2714,0,1.483519209,2,F,p,77.14773424
0,110,D,17.9505395,1095,0,7.553733188,1,F,p,46.10921874
0,155,G,21.80074898,1698,0,9.322414082,1,F,p,60.34308817
8,115,G,24.13499139,2103,0,7.184178439,0,F,p,60.30567069
6,200,H,26.3764126,2247,0,0.834514657,0,F,p,70.973286
5,296,G,19.91149706,1436,0,9.109237634,1,F,p,91.62958499
2,243,F,26.33736793,2602,0,5.755163329,0,F,p,80.45879447
6,218,B,25.77117991,1278,0,8.028361991,1,F,p,81.22242391
0,202,G,22.25035184,2123,0,4.229767373,2,F,p,65.05508403
5,287,G,16.86699449,2318,0,2.243837657,1,F,p,80.2241327
9,219,E,12.73064416,2664,0,2.511340952,0,F,p,67.1689207
2,253,C,22.9815015,1377,0,9.945027943,1,F,p,83.62837929
6,220,C,18.93343356,2892,0,9.941250869,1,F,p,77.38134107
4,234,C,25.51272677,1218,0,0.640335266,1,F,p,74.80178936
3,122,F,28.97514863,2410,0,2.99584717,1,F,p,56.87348094
1,161,C,10.70163246,1570,0,7.742193431,0,F,p,50.97366264
5,105,C,19.53735005,1038,0,0.549796579,2,F,p,44.53341162
1,147,C,14.39471597,2643,0,3.137533544,0,F,p,46.89277792
4,128,H,25.96438704,1642,0,3.668559962,1,F,p,57.0365083
7,236,D,27.29718735,2118,0,6.371743553,0,F,p,85.53921217
7,275,E,23.10031179,2850,0,3.796528678,1,F,p,86.98680929
8,151,A,18.75610523,1364,0,9.248406224,2,F,p,64.72890093
2,122,A,12.89366882,2432,0,1.889242106,2,F,p,40.29354405
9,132,G,11.41073729,1943,0,2.701406267,1,F,p,48.77106983
5,183,G,28.02872325,1615,0,6.044089228,0,F,p,73.26994015
2,160,F,18.19107287,1856,0,0.829050377,0,F,p,51.60101596
6,259,G,10.76810095,2886,0,1.232703915,0,F,p,69.12399477
3,240,B,26.63674333,1526,0,1.512915889,0,F,p,76.88598489
7,258,D,18.10253469,2279,0,1.711605567,0,F,p,77.00388679
7,237,C,22.55352953,2068,0,1.089414332,2,F,p,76.18759091
2,253,B,14.56331002,2652,0,0.127387464,2,F,p,66.23436648
2,176,C,16.44924696,2511,0,4.339084426,0,F,p,56.74340669
1,221,E,11.9832414,1136,0,3.330129781,1,F,p,59.71504704
4,141,E,22.36063616,2231,0,3.019341974,0,F,p,55.74391452
9,139,B,24.03424624,2251,0,6.399136314,2,F,p,65.22995793
5,104,F,23.15628227,2953,0,3.520693371,1,F,p,50.56134742
8,296,C,17.09842409,2540,0,6.893232688,0,F,p,89.88181437
5,131,F,29.89793386,2274,0,3.086165989,0,F,p,61.59430646
1,226,G,15.91709443,2013,0,9.737249487,0,F,p,70.66263447
1,161,H,24.16568343,1682,0,7.500577788,2,F,p,62.84969288
2,146,A,18.4952122,2754,0,4.892679205,0,F,p,53.13837019
5,192,D,20.05458262,1221,0,1.155623317,1,F,p,63.00474767
1,158,C,29.08055854,1909,0,9.883888726,0,F,p,69.05639141
3,275,G,13.91087471,2560,0,9.913443067,1,F,p,80.8332303
8,150,E,12.99787422,1013,0,7.184971254,2,F,p,57.28305805
8,255,G,26.68550743,1430,0,4.802478994,2,F,p,88.21943568
9,279,G,18.62121552,2376,0,7.541102299,1,F,p,89.50019627
8,173,G,19.15683654,1312,0,0.933170623,2,F,p,61.1743235
1,295,F,10.26570339,2850,0,3.665323953,1,F,p,73.304457
6,263,E,17.59296144,1367,0,1.552191527,2,F,p,76.38585682
8,265,F,10.43980365,1202,0,4.536892932,1,F,p,75.33271622
2,224,E,22.68796755,2152,0,6.081727885,2,F,p,73.70089868
8,169,C,25.73988232,2468,0,1.119469794,0,F,p,66.48536388
1,196,F,14.20537213,2202,0,6.791726784,2,F,p,60.1765617
6,231,A,15.40917795,2005,0,3.711983754,2,F,p,70.18024391
8,170,D,16.46060375,2635,0,4.59275071,1,F,p,61.80729408
1,282,F,29.22387258,2286,0,1.849862387,2,F,p,85.95134771
5,210,B,10.76783826,2619,0,9.415488723,2,F,p,66.50654316
3,122,G,28.20199256,1326,0,3.141948812,0,F,p,56.32374212
5,250,A,16.37860757,1368,0,5.151979985,2,F,p,75.29272679
2,166,H,16.83020779,1377,0,9.164016053,2,F,p,59.91120307
6,195,E,17.20143304,1151,0,6.727134133,2,F,p,67.60842387
2,205,B,28.16922148,1142,0,9.13526809,2,F,p,77.88756742
2,155,F,18.1304524,2548,0,4.484228912,1,F,p,54.20163607
7,229,E,16.09781713,1367,0,3.840069921,0,F,p,71.52810533
2,212,E,20.49571907,1829,0,4.879956963,0,F,p,68.12610413
7,134,B,18.45740988,1757,0,7.153525312,1,F,p,57.96519421
0,100,D,10.08710124,2914,0,2.536872911,0,F,p,32.01526402
6,163,A,13.98284407,2644,0,6.518382362,2,F,p,58.10294203
8,192,A,23.69114214,2781,0,1.172783832,1,F,p,69.29481176
2,184,F,20.90636121,2710,0,2.265642677,1,F,p,60.28136776
9,192,D,10.40149723,1730,0,2.598305872,1,F,p,59.75965338
3,239,D,23.5028273,2594,0,9.470229409,0,F,p,81.82277398
5,194,F,24.61920744,1781,0,7.769437752,2,F,p,74.12672445
8,213,C,23.30198169,1432,0,4.510073013,0,F,p,76.48185653
7,297,A,19.7381527,1334,0,5.692860348,1,F,p,90.25719778
3,245,D,25.32261896,2858,0,3.808772142,2,F,p,78.9991292
8,257,E,24.90893818,1849,0,1.087934654,1,F,p,83.30597902
7,252,H,23.38478602,1027,0,9.130849638,1,F,p,87.97715705
4,172,G,18.53113547,1103,0,8.284336386,1,F,p,63.76235831
5,168,C,19.57073403,2283,0,8.316216893,2,F,p,64.92987752
1,123,G,18.42572061,2585,0,0.963516214,0,F,p,43.54666476
5,127,A,22.06723769,1606,0,3.030184755,2,F,p,53.69069867
4,209,A,21.38867402,2820,0,7.080849241,2,F,p,72.53065586
5,176,A,25.80795805,2662,0,3.569835394,1,F,p,67.39699764
3,198,G,19.04804152,1246,0,8.912137119,1,F,p,69.05537449
2,242,E,23.52688341,2209,0,0.70098323,2,F,p,72.67517829
0,299,H,19.24132343,2452,0,4.580263899,2,F,p,82.09745499
7,208,E,15.77829202,2505,0,1.079770916,2,F,p,64.28023373
9,198,A,13.8467576,1003,0,4.645065274,1,F,p,66.10714711
8,138,G,12.72054854,1561,0,1.221988838,2,F,p,48.67048252
3,262,C,20.11147127,1295,0,6.163080173,1,F,p,80.06340431
3,169,G,18.51526473,1931,0,0.899589587,0,F,p,54.76332785
6,224,H,29.73113408,1031,0,0.866062631,0,F,p,78.82408331
8,187,A,13.6009303,2121,0,3.197025792,2,F,p,61.23786306
4,179,F,27.47544979,2054,0,2.963569913,0,F,p,67.89147472
4,203,D,11.06015244,1913,0,9.653620968,2,F,p,64.60775816
0,196,B,16.89542079,1806,0,5.583382537,1,F,p,60.38926125
2,269,C,16.7813021,1547,0,5.913219872,1,F,p,77.21639176
8,271,G,27.78238185,1998,0,0.726279094,0,F,p,88.33042275
6,120,C,28.97514947,2399,0,5.725177975,2,F,p,62.2028125
7,295,D,17.42670052,2377,0,9.392625094,0,F,p,91.47665556
1,247,D,20.67640227,2167,0,8.875611817,0,F,p,78.28437386
8,165,F,11.64625469,1077,0,4.26872378,0,F,p,56.150353
7,191,E,16.84640388,2929,0,0.015323222,2,F,p,60.77708672
1,168,F,26.15492238,1085,0,7.883494436,0,F,p,66.42292458
9,177,B,11.27570383,1935,0,6.423729685,0,F,p,61.37186313
8,151,B,14.48760514,2145,0,8.562954788,2,F,p,60.20179941
0,199,G,29.97185928,2260,0,5.963642849,2,F,p,73.1383162
5,287,A,22.71452828,1480,0,1.734535327,0,F,p,84.97761078
9,176,G,28.09618625,1062,0,3.595073268,1,F,p,73.48164089
7,287,F,25.60590404,2926,0,5.636330816,2,F,p,93.48164445
8,129,E,17.53346714,1632,0,8.664459875,2,F,p,58.6445803
1,181,A,10.32808089,1212,0,8.611334308,0,F,p,55.50660711
1,105,H,19.25811069,2610,0,2.8371185,1,F,p,42.56941813
0,277,G,16.7270578,2908,0,8.545907975,1,F,p,79.40025999
0,172,C,20.1519269,2068,0,7.697180026,0,F,p,60.63391424
5,289,E,18.74411945,1677,0,4.206147101,1,F,p,84.27585461
2,161,H,28.72106277,2368,0,9.816355202,2,F,p,70.26531169
9,248,C,24.76964893,1812,0,3.205684999,0,F,p,84.49836903
6,122,B,18.42448585,1657,0,7.204548321,0,F,p,54.58658558
4,248,A,24.46881162,1814,0,8.051086671,0,F,p,84.07301713
0,169,C,10.7239694,2823,0,4.425455844,2,F,p,48.2770283
5,195,C,19.70019299,2902,0,8.385301357,0,F,p,70.51547505
2,254,C,17.22286091,2440,0,0.722597292,1,F,p,69.42317211
9,231,A,12.59516778,1899,0,9.264795998,0,F,p,76.200447
8,122,D,16.26205261,2391,0,2.055038628,2,F,p,49.49088598
9,195,E,15.88218168,1232,0,2.658179021,0,F,p,65.35214254
0,118,D,13.42700809,2994,0,7.752053818,0,F,p,43.8363611
7,235,C,15.84064577,1747,0,8.322608188,2,F,p,76.97918938
5,192,G,10.03076325,2370,0,3.804226593,0,F,p,56.63191352
5,206,B,21.05666139,2245,0,9.040603296,0,F,p,74.59159855
6,178,C,27.08268966,1362,0,1.129899618,2,F,p,67.50432031
5,169,G,15.08938447,2107,0,7.762652928,1,F,p,60.54309895
9,232,F,12.15835625,2221,0,6.411365524,2,F,p,73.15388615
0,209,A,22.77991286,2860,0,4.57388333,1,F,p,67.27580491
9,263,A,26.78065602,2204,0,7.941125003,0,F,p,94.04371542
0,177,G,15.80396613,1989,0,9.532126381,1,F,p,59.5556959
2,256,D,13.30968307,1492,0,5.849397378,1,F,p,71.42811215
9,297,A,27.72332926,2728,0,7.81725245,1,F,p,101.5682488
4,110,E,29.41733931,2976,0,0.869737673,0,F,p,53.74534306
7,169,H,14.15342501,1601,0,8.064967439,0,F,p,62.00304994
6,138,A,17.49407747,2770,0,5.709667885,0,F,p,55.45433761
1,280,A,21.90960374,1559,0,0.240997719,1,F,p,77.35964108
7,191,B,11.08268485,2705,0,2.535017849,0,F,p,58.10943422
8,274,H,20.01263403,2022,0,5.284310952,2,F,p,86.49568157
8,127,G,16.20854577,1373,0,5.49102155,1,F,p,53.87871275
1,257,D,21.6126766,2948,0,2.981837692,1,F,p,75.23324663
4,130,B,14.61257514,2696,0,9.780415424,0,F,p,53.33173305
2,127,B,23.64547583,1846,0,6.190481296,0,F,p,55.27140954
5,228,E,22.42436932,2294,0,9.275501845,0,F,p,80.45743423
7,262,A,10.91596726,1596,0,2.414599931,0,F,p,72.03897047
9,162,H,10.05244144,1105,0,6.408968516,2,F,p,57.25616581
5,230,E,11.01185596,2572,0,2.603890225,2,F,p,63.91456059
8,200,C,27.95450193,2569,0,7.945738636,1,F,p,81.50479037
9,117,G,12.23074062,2092,0,6.80343351,0,F,p,50.61110007
1,162,E,28.36123791,2439,0,3.527076225,1,F,p,62.85219034
9,251,E,26.56806502,2951,0,9.767352501,2,F,p,93.27861102
7,112,D,18.13161512,1726,0,1.594398838,2,F,p,47.71285245
5,185,H,17.25993152,1470,0,3.81942826,2,F,p,61.75336663
1,229,G,29.0024832,2493,0,1.387854865,2,F,p,74.69008974
7,131,G,24.27450063,1392,0,8.179826452,1,F,p,63.62687702
8,137,B,26.71335645,2864,0,9.405488657,1,F,p,69.24750946
5,118,E,27.1844118,2191,0,8.411557947,1,F,p,61.87752857
9,106,H,21.77740116,2313,0,3.201461262,2,F,p,53.40112231
0,265,D,13.61478261,1091,0,5.336683731,1,F,p,70.98998808
5,222,A,12.7803722,1470,0,4.287062599,0,F,p,65.58939758
0,148,C,28.15610994,1550,0,0.513026206,1,F,p,55.85352515
1,222,E,28.34252589,1642,0,5.280780614,0,F,p,76.58905391
0,122,F,28.16651905,1461,0,9.323699656,0,F,p,59.4735668
2,217,G,25.95647014,2297,0,8.018963631,1,F,p,77.17978676
0,124,B,13.52474829,1980,0,9.310650507,2,F,p,46.68292397
3,236,G,11.9091998,1039,0,4.409630787,1,F,p,65.72791061
0,283,F,29.27210432,2711,0,7.513006738,2,F,p,90.85790063
4,175,C,15.97714533,1264,0,5.656495159,2,F,p,59.43592596
4,258,E,11.88699751,1549,0,3.775492126,1,F,p,70.47378989
4,236,H,11.5936793,1956,0,3.176169198,2,F,p,65.21048057
4,201,H,29.63143546,1739,0,5.106051759,1,F,p,76.37434367
1,242,D,10.56647224,1765,0,0.61497646,0,F,p,59.92480147
3,108,C,16.96727087,2142,0,3.137978051,1,F,p,43.40852183
6,235,D,25.57312171,2502,0,2.533101195,1,F,p,78.94891074
4,299,E,16.57521241,1015,0,2.41106599,2,F,p,81.52875716
2,243,D,22.73496643,1572,0,1.587966775,0,F,p,73.04943656
6,271,A,28.6245096,2409,0,8.32517406,1,F,p,94.6872327
6,107,H,10.52420051,1054,0,5.912250812,2,F,p,43.18403127
2,221,F,24.77544185,2834,0,7.457538381,2,F,p,76.35543604
0,127,G,29.38243057,2076,0,6.89337304,0,F,p,59.13756055
6,202,D,28.08141297,1158,0,4.72250902,1,F,p,76.79578069
1,163,H,17.58293622,1765,0,8.140789112,2,F,p,57.96543171
2,233,E,17.25583813,1644,0,5.088048012,0,F,p,69.61830233
9,133,E,21.74935793,1818,0,2.265419804,2,F,p,57.83984194
2,236,A,27.16860123,1680,0,0.35380276,1,F,p,74.40554387
2,156,A,29.60959536,1218,0,8.007067343,0,F,p,68.25570317
2,180,H,11.50153907,1545,0,3.083278755,0,F,p,51.83466392
1,290,A,14.10184191,1491,0,2.925722982,1,F,p,75.0173807
0,109,E,11.94315076,1619,0,6.277302759,2,F,p,39.22613844
5,113,F,22.47546932,1994,0,3.381029275,0,F,p,51.60895166
7,168,C,14.78621713,1539,0,6.802273489,0,F,p,61.1098689
4,157,G,23.92843534,2472,0,9.142891263,2,F,p,66.47848307
8,130,F,16.28492921,1154,0,5.000828434,2,F,p,54.05726472
7,225,D,12.25980073,2152,0,5.757625269,2,F,p,69.19144593
7,197,E,19.53220742,1247,0,0.51580474,2,F,p,64.89479142
8,143,C,18.11241796,1797,0,0.133353358,0,F,p,53.43452952
6,128,F,12.66266678,2004,0,8.653296382,0,F,p,52.04969649
6,185,D,10.73063991,2872,0,5.197058475,2,F,p,58.25463439
3,282,D,27.07906454,2990,0,2.058851012,0,F,p,86.2300091
0,106,F,12.68079878,1518,0,8.078569886,0,F,p,41.09128879
1,250,D,17.60438668,1480,0,0.660661377,2,F,p,67.90460939
5,210,D,22.44356611,2529,0,6.144928948,2,F,p,73.74413845
0,126,H,21.97687152,2973,0,8.058866902,1,F,p,53.43805127
5,276,G,25.30238739,1335,0,7.827621623,0,F,p,91.19977028
0,143,A,15.2006661,1835,0,4.941724895,1,F,p,47.62232439
8,110,C,15.83575677,2226,0,9.981342772,0,F,p,54.63352387
4,181,E,28.8139651,2331,0,2.583452667,2,F,p,69.11602125
5,248,H,28.92535951,1678,0,7.289170023,0,F,p,88.32199358
9,261,F,18.78830564,2995,0,0.183190099,0,F,p,78.69266518
9,298,G,15.81579108,2919,0,4.718180297,1,F,p,87.95239227
5,238,F,16.38981582,2842,0,2.26482053,0,F,p,70.01565477
5,244,E,18.81784884,2731,0,8.873797058,2,F,p,80.00986102
2,122,C,26.27207205,2101,0,9.259095288,1,F,p,59.70396013
0,256,D,10.7207822,2180,0,7.009088639,0,F,p,68.25779262
4,143,G,23.9617599,1707,0,7.429064239,1,F,p,61.99464815
0,246,C,20.06885896,2164,0,8.54716588,2,F,p,76.20913895
6,171,D,11.99181923,1011,0,8.878050718,2,F,p,60.27068803
4,155,D,22.27614641,2919,0,2.922229956,1,F,p,58.37076173
2,168,D,12.95457706,2778,0,6.383851178,1,F,p,54.04297053
1,148,B,26.81841059,1034,0,4.681897807,0,F,p,59.81846734
